date,zone_id,temp_c,rainfall_mm,humidity_pct
2024-11-17,Z04,7.1,0.1,59.7
2024-11-18,Z04,6.8,7.3,59.7
2024-11-19,Z04,7.3,10.1,66.3
2024-11-20,Z04,7.1,4.2,56.7
2024-11-21,Z04,8.5,1.8,50.3
2024-11-22,Z04,7.3,0.9,57.5
2024-11-23,Z04,8.0,3.1,63.2
2024-11-24,Z04,6.6,0.1,60.9
2024-11-25,Z04,6.9,5.3,54.6
2024-11-26,Z04,5.9,0.0,67.7
2024-11-27,Z04,8.0,6.5,63.7
2024-11-28,Z04,6.7,0.0,65.0
2024-11-29,Z04,5.7,1.5,65.4
2024-11-30,Z04,5.5,0.1,57.0
2024-12-01,Z04,5.6,21.3,65.2
2024-12-02,Z04,5.7,0.0,68.5
2024-12-03,Z04,5.4,14.0,69.8
2024-12-04,Z04,4.4,2.6,67.9
2024-12-05,Z04,6.7,1.1,67.1
2024-12-06,Z04,6.7,3.5,56.0
2024-12-07,Z04,8.3,0.0,64.8
2024-12-08,Z04,3.9,1.6,60.3
2024-12-09,Z04,6.1,0.6,71.7
2024-12-10,Z04,1.4,12.5,71.1
2024-12-11,Z04,6.2,0.9,60.9
2024-12-12,Z04,2.0,11.5,65.6
2024-12-13,Z04,2.8,5.1,67.3
2024-12-14,Z04,5.1,0.3,70.7
2024-12-15,Z04,3.3,2.2,58.0
2024-12-16,Z04,3.0,5.5,55.5
2024-12-17,Z04,3.4,1.3,66.9
2024-12-18,Z04,5.5,0.0,54.2
2024-12-19,Z04,2.5,0.7,67.8
2024-12-20,Z04,4.0,10.4,70.1
2024-12-21,Z04,3.3,0.0,73.5
2024-12-22,Z04,5.4,1.3,64.4
2024-12-23,Z04,5.4,0.4,68.4
2024-12-24,Z04,0.6,0.0,71.0
2024-12-25,Z04,5.7,18.5,62.0
2024-12-26,Z04,2.7,3.8,72.6
2024-12-27,Z04,4.2,3.0,69.5
2024-12-28,Z04,2.0,0.5,65.2
2024-12-29,Z04,4.3,0.0,69.1
2024-12-30,Z04,8.2,4.4,67.8
2024-12-31,Z04,3.8,0.7,72.5
2025-01-01,Z04,2.8,2.7,66.8
2025-01-02,Z04,3.2,3.7,69.8
2025-01-03,Z04,0.9,3.8,65.7
2025-01-04,Z04,6.2,0.4,64.2
2025-01-05,Z04,4.1,7.5,69.9
2025-01-06,Z04,1.6,3.5,64.6
2025-01-07,Z04,1.7,2.1,73.2
2025-01-08,Z04,3.5,6.7,72.2
2025-01-09,Z04,5.2,1.7,65.5
2025-01-10,Z04,1.4,20.0,70.5
2025-01-11,Z04,5.5,6.4,65.6
2025-01-12,Z04,3.4,16.2,61.5
2025-01-13,Z04,1.9,21.0,66.6
2025-01-14,Z04,2.7,0.2,69.4
2025-01-15,Z04,6.7,6.5,72.3
2025-01-16,Z04,1.1,3.6,70.5
2025-01-17,Z04,2.3,2.9,74.3
2025-01-18,Z04,5.4,3.3,64.9
2025-01-19,Z04,4.1,0.0,68.0
2025-01-20,Z04,2.3,8.9,78.1
2025-01-21,Z04,5.5,11.4,60.3
2025-01-22,Z04,5.6,2.3,67.7
2025-01-23,Z04,4.4,0.8,64.6
2025-01-24,Z04,2.8,0.6,69.0
2025-01-25,Z04,3.1,21.3,67.8
2025-01-26,Z04,4.5,6.4,73.0
2025-01-27,Z04,1.7,0.0,71.3
2025-01-28,Z04,6.5,4.6,63.5
2025-01-29,Z04,7.2,0.1,67.0
2025-01-30,Z04,3.8,0.0,70.0
2025-01-31,Z04,4.9,15.0,73.6
2025-02-01,Z04,6.5,0.3,82.1
2025-02-02,Z04,8.0,0.3,73.4
2025-02-03,Z04,7.3,0.8,64.8
2025-02-04,Z04,1.5,2.3,69.4
2025-02-05,Z04,4.1,0.2,70.7
2025-02-06,Z04,5.7,0.0,67.1
2025-02-07,Z04,4.0,3.9,72.0
2025-02-08,Z04,8.2,8.8,58.3
2025-02-09,Z04,8.0,1.1,72.3
2025-02-10,Z04,3.7,3.1,67.1
2025-02-11,Z04,5.0,0.7,68.9
2025-02-12,Z04,4.0,6.3,76.7
2025-02-13,Z04,5.1,4.5,63.0
2025-02-14,Z04,5.2,9.0,70.6
2025-02-15,Z04,7.4,27.7,73.1
2025-02-16,Z04,4.2,3.9,69.9
2025-02-17,Z04,1.2,0.2,60.9
2025-02-18,Z04,3.2,7.8,75.6
2025-02-19,Z04,4.3,30.1,67.7
2025-02-20,Z04,5.1,3.9,66.0
2025-02-21,Z04,6.8,2.1,67.0
2025-02-22,Z04,4.6,6.4,66.5
2025-02-23,Z04,4.5,2.9,62.4
2025-02-24,Z04,5.1,0.2,69.0
2025-02-25,Z04,4.9,2.7,65.1
2025-02-26,Z04,6.1,2.9,71.3
2025-02-27,Z04,6.2,6.1,70.4
2025-02-28,Z04,8.6,7.5,75.8
2025-03-01,Z04,5.7,2.3,66.5
2025-03-02,Z04,7.0,18.2,63.4
2025-03-03,Z04,6.8,0.1,59.9
2025-03-04,Z04,9.4,1.8,78.1
2025-03-05,Z04,7.8,0.1,70.3
2025-03-06,Z04,10.2,1.0,63.3
2025-03-07,Z04,6.4,4.0,75.1
2025-03-08,Z04,8.5,7.5,73.2
2025-03-09,Z04,7.7,8.8,59.5
2025-03-10,Z04,6.7,3.1,62.4
2025-03-11,Z04,9.0,3.4,65.3
2025-03-12,Z04,12.4,1.2,60.4
2025-03-13,Z04,7.9,1.8,65.1
2025-03-14,Z04,9.3,3.5,69.0
2025-03-15,Z04,7.4,11.4,58.3
2025-03-16,Z04,7.3,21.0,66.5
2025-03-17,Z04,8.7,4.3,70.7
2025-03-18,Z04,9.5,0.3,66.6
2025-03-19,Z04,9.7,0.2,64.1
2025-03-20,Z04,10.2,5.0,60.9
2025-03-21,Z04,7.8,2.4,68.2
2025-03-22,Z04,9.8,0.8,57.9
2025-03-23,Z04,12.1,3.3,64.8
2025-03-24,Z04,8.9,0.3,63.5
2025-03-25,Z04,10.9,2.4,68.8
2025-03-26,Z04,12.2,1.2,60.0
2025-03-27,Z04,10.5,1.0,60.3
2025-03-28,Z04,12.7,0.1,56.3
2025-03-29,Z04,9.5,11.5,64.5
2025-03-30,Z04,14.0,0.0,59.9
2025-03-31,Z04,13.3,0.1,57.5
2025-04-01,Z04,12.9,11.1,57.8
2025-04-02,Z04,15.0,3.0,64.1
2025-04-03,Z04,12.6,0.5,55.6
2025-04-04,Z04,12.3,0.1,55.8
2025-04-05,Z04,16.0,1.6,65.1
2025-04-06,Z04,17.1,2.6,59.6
2025-04-07,Z04,12.7,2.6,65.0
2025-04-08,Z04,13.9,8.6,58.1
2025-04-09,Z04,16.2,2.9,59.7
2025-04-10,Z04,14.4,0.3,60.2
2025-04-11,Z04,15.8,1.1,66.1
2025-04-12,Z04,16.3,0.2,65.5
2025-04-13,Z04,14.1,2.2,64.5
2025-04-14,Z04,16.0,4.2,55.3
2025-04-15,Z04,15.4,0.1,53.3
2025-04-16,Z04,13.5,12.4,61.8
2025-04-17,Z04,14.0,0.0,64.6
2025-04-18,Z04,14.8,0.1,63.3
2025-04-19,Z04,17.9,2.0,57.3
2025-04-20,Z04,18.1,0.2,60.6
2025-04-21,Z04,17.9,0.0,60.4
2025-04-22,Z04,17.6,7.3,57.2
2025-04-23,Z04,17.7,3.6,57.1
2025-04-24,Z04,17.6,0.0,56.4
2025-04-25,Z04,18.1,0.4,51.7
2025-04-26,Z04,18.4,0.7,52.0
2025-04-27,Z04,15.2,11.9,51.6
2025-04-28,Z04,16.4,0.0,46.9
2025-04-29,Z04,16.2,5.9,55.3
2025-04-30,Z04,20.2,21.6,54.2
2025-05-01,Z04,21.4,1.0,57.9
2025-05-02,Z04,14.7,17.3,60.1
2025-05-03,Z04,21.6,1.8,60.2
2025-05-04,Z04,19.1,0.2,60.4
2025-05-05,Z04,20.9,0.2,49.3
2025-05-06,Z04,20.2,16.9,45.7
2025-05-07,Z04,22.0,3.9,57.2
2025-05-08,Z04,20.0,0.1,59.2
2025-05-09,Z04,17.3,1.4,59.8
2025-05-10,Z04,19.7,1.0,54.2
2025-05-11,Z04,21.0,0.0,41.6
2025-05-12,Z04,19.9,0.0,53.1
2025-05-13,Z04,21.6,0.2,53.8
2025-05-14,Z04,20.5,1.8,57.1
2025-05-15,Z04,19.7,0.6,57.7
2025-05-16,Z04,18.9,0.1,54.9
2025-05-17,Z04,20.3,0.2,47.1
2025-05-18,Z04,21.6,0.6,44.7
2025-05-19,Z04,17.8,1.2,52.2
2025-05-20,Z04,20.1,1.7,45.4
2025-05-21,Z04,18.0,0.7,56.5
2025-05-22,Z04,20.7,2.7,40.3
2025-05-23,Z04,24.1,5.4,51.5
2025-05-24,Z04,19.9,1.9,50.0
2025-05-25,Z04,23.5,9.5,47.1
2025-05-26,Z04,27.5,0.8,43.3
2025-05-27,Z04,25.1,1.6,37.4
2025-05-28,Z04,22.8,0.3,44.8
2025-05-29,Z04,24.3,3.8,44.7
2025-05-30,Z04,20.4,0.0,52.6
2025-05-31,Z04,20.1,1.0,42.9
2025-06-01,Z04,23.1,0.5,48.9
2025-06-02,Z04,23.9,2.5,39.9
2025-06-03,Z04,25.3,3.1,48.6
2025-06-04,Z04,22.4,3.9,34.8
2025-06-05,Z04,23.9,4.4,56.2
2025-06-06,Z04,23.9,10.6,44.9
2025-06-07,Z04,23.5,15.2,31.4
2025-06-08,Z04,23.7,1.5,41.6
2025-06-09,Z04,22.4,0.9,40.6
2025-06-10,Z04,24.6,0.2,41.5
2025-06-11,Z04,24.5,0.3,42.8
2025-06-12,Z04,23.4,0.2,41.1
2025-06-13,Z04,25.5,0.6,40.2
2025-06-14,Z04,26.3,2.8,38.3
2025-06-15,Z04,25.7,7.5,48.0
2025-06-16,Z04,22.7,0.7,49.7
2025-06-17,Z04,24.8,0.1,42.3
2025-06-18,Z04,23.1,0.1,43.3
2025-06-19,Z04,25.0,0.7,37.6
2025-06-20,Z04,23.2,6.4,43.4
2025-06-21,Z04,27.2,0.9,44.1
2025-06-22,Z04,26.4,0.7,41.7
2025-06-23,Z04,27.1,0.5,44.6
2025-06-24,Z04,27.0,0.4,44.0
2025-06-25,Z04,24.6,1.2,37.1
2025-06-26,Z04,24.4,6.6,48.2
2025-06-27,Z04,28.4,0.1,41.0
2025-06-28,Z04,25.0,0.4,50.3
2025-06-29,Z04,22.9,0.2,43.9
2025-06-30,Z04,27.2,5.1,51.5
2025-07-01,Z04,25.6,1.3,47.4
2025-07-02,Z04,28.1,2.5,42.6
2025-07-03,Z04,25.9,0.9,37.7
2025-07-04,Z04,25.4,0.0,37.7
2025-07-05,Z04,28.2,0.1,43.8
2025-07-06,Z04,22.7,0.2,41.8
2025-07-07,Z04,24.4,0.4,38.0
2025-07-08,Z04,23.9,2.9,45.0
2025-07-09,Z04,21.6,3.6,41.0
2025-07-10,Z04,27.1,0.2,44.9
2025-07-11,Z04,24.5,1.4,35.7
2025-07-12,Z04,27.1,0.0,45.5
2025-07-13,Z04,26.2,0.9,43.0
2025-07-14,Z04,26.6,0.5,46.4
2025-07-15,Z04,24.7,0.1,45.2
2025-07-16,Z04,24.1,0.1,39.9
2025-07-17,Z04,25.6,3.2,39.4
2025-07-18,Z04,27.1,2.7,49.1
2025-07-19,Z04,25.3,1.0,38.7
2025-07-20,Z04,24.1,0.5,43.9
2025-07-21,Z04,23.2,1.2,38.2
2025-07-22,Z04,25.7,0.4,30.8
2025-07-23,Z04,24.2,0.7,33.9
2025-07-24,Z04,25.1,0.1,42.1
2025-07-25,Z04,24.7,0.6,43.5
2025-07-26,Z04,24.3,1.3,42.1
2025-07-27,Z04,25.6,1.0,45.7
2025-07-28,Z04,26.0,0.0,42.0
2025-07-29,Z04,28.5,0.6,36.1
2025-07-30,Z04,26.2,0.0,43.0
2025-07-31,Z04,27.7,2.0,40.9
2025-08-01,Z04,23.3,1.7,37.2
2025-08-02,Z04,21.8,0.0,42.4
2025-08-03,Z04,24.6,0.5,40.5
2025-08-04,Z04,26.1,0.1,37.1
2025-08-05,Z04,25.7,1.7,39.3
2025-08-06,Z04,26.5,1.6,47.3
2025-08-07,Z04,19.7,0.0,47.1
2025-08-08,Z04,26.4,3.6,41.2
2025-08-09,Z04,24.7,0.0,40.6
2025-08-10,Z04,21.2,4.7,33.2
2025-08-11,Z04,25.2,0.2,49.0
2025-08-12,Z04,24.1,1.3,45.7
2025-08-13,Z04,24.4,4.8,44.3
2025-08-14,Z04,25.4,0.3,29.3
2025-08-15,Z04,24.3,0.0,40.9
2025-08-16,Z04,20.7,0.0,40.2
2025-08-17,Z04,23.0,0.1,44.3
2025-08-18,Z04,20.2,0.5,38.7
2025-08-19,Z04,24.2,0.4,39.9
2025-08-20,Z04,25.4,2.5,44.3
2025-08-21,Z04,20.6,3.3,37.4
2025-08-22,Z04,21.5,0.1,38.5
2025-08-23,Z04,20.9,0.1,42.5
2025-08-24,Z04,21.6,7.6,48.3
2025-08-25,Z04,23.0,2.2,45.8
2025-08-26,Z04,21.3,0.7,47.2
2025-08-27,Z04,23.2,10.2,42.3
2025-08-28,Z04,23.8,2.3,49.6
2025-08-29,Z04,23.7,1.2,33.5
2025-08-30,Z04,19.6,2.2,52.5
2025-08-31,Z04,23.9,2.2,53.3
2025-09-01,Z04,23.9,0.2,45.0
2025-09-02,Z04,23.9,0.5,47.0
2025-09-03,Z04,20.7,0.5,42.8
2025-09-04,Z04,19.5,0.4,42.1
2025-09-05,Z04,18.9,6.9,40.2
2025-09-06,Z04,18.5,0.8,43.2
2025-09-07,Z04,20.4,0.6,46.4
2025-09-08,Z04,21.7,6.5,45.9
2025-09-09,Z04,22.4,2.6,53.9
2025-09-10,Z04,19.0,1.5,44.6
2025-09-11,Z04,19.6,2.7,36.9
2025-09-12,Z04,19.3,0.2,52.7
2025-09-13,Z04,18.2,3.8,38.6
2025-09-14,Z04,20.5,5.3,42.1
2025-09-15,Z04,19.7,2.6,46.4
2025-09-16,Z04,19.1,0.7,47.4
2025-09-17,Z04,19.3,0.2,38.2
2025-09-18,Z04,19.6,9.0,41.9
2025-09-19,Z04,19.4,1.5,38.5
2025-09-20,Z04,16.6,8.4,49.2
2025-09-21,Z04,19.6,6.7,52.2
2025-09-22,Z04,18.2,2.9,40.4
2025-09-23,Z04,16.8,1.2,51.7
2025-09-24,Z04,17.8,0.0,51.6
2025-09-25,Z04,17.8,1.7,43.9
2025-09-26,Z04,19.0,6.0,37.5
2025-09-27,Z04,15.0,6.5,42.2
2025-09-28,Z04,19.1,0.0,44.8
2025-09-29,Z04,16.5,1.3,55.8
2025-09-30,Z04,15.4,3.3,47.7
2025-10-01,Z04,15.1,0.3,43.5
2025-10-02,Z04,14.1,0.2,49.5
2025-10-03,Z04,12.6,0.4,42.5
2025-10-04,Z04,16.8,0.0,51.8
2025-10-05,Z04,18.9,1.7,44.6
2025-10-06,Z04,12.3,4.3,45.5
2025-10-07,Z04,13.3,6.4,51.8
2025-10-08,Z04,16.1,9.0,58.9
2025-10-09,Z04,14.5,0.1,61.4
2025-10-10,Z04,15.9,3.8,45.5
2025-10-11,Z04,14.0,0.0,47.9
2025-10-12,Z04,13.0,10.1,53.7
2025-10-13,Z04,13.4,2.4,57.3
2025-10-14,Z04,9.4,8.2,40.9
2025-10-15,Z04,11.4,0.2,52.4
2025-10-16,Z04,15.0,6.4,49.7
2025-10-17,Z04,15.2,1.9,42.8
2025-10-18,Z04,15.4,1.7,46.0
2025-10-19,Z04,13.5,0.4,50.1
2025-10-20,Z04,8.5,0.3,53.5
2025-10-21,Z04,11.2,1.7,58.5
2025-10-22,Z04,14.5,7.8,55.5
2025-10-23,Z04,14.9,0.1,58.7
2025-10-24,Z04,14.2,1.9,54.4
2025-10-25,Z04,11.2,9.9,51.0
2025-10-26,Z04,9.1,0.1,53.8
2025-10-27,Z04,11.2,2.5,58.5
2025-10-28,Z04,11.1,0.1,60.4
2025-10-29,Z04,13.7,0.0,54.8
2025-10-30,Z04,11.1,8.3,51.1
2025-10-31,Z04,10.6,4.4,57.7
2025-11-01,Z04,10.5,8.5,58.7
2025-11-02,Z04,10.9,4.2,62.7
2025-11-03,Z04,11.1,0.2,53.4
2025-11-04,Z04,8.5,4.0,53.7
2025-11-05,Z04,7.8,1.3,61.1
2025-11-06,Z04,12.0,1.3,55.5
2025-11-07,Z04,6.4,0.3,55.6
2025-11-08,Z04,12.1,10.8,64.3
2025-11-09,Z04,5.6,21.3,51.5
2025-11-10,Z04,7.8,0.3,68.9
2025-11-11,Z04,10.4,1.2,55.8
2025-11-12,Z04,8.5,5.1,63.4
2025-11-13,Z04,6.0,0.8,58.8
2025-11-14,Z04,9.0,1.2,60.9
2025-11-15,Z04,8.2,0.4,58.5
2025-11-16,Z04,7.5,6.0,64.3
2025-11-17,Z04,6.6,1.1,58.6
2025-11-18,Z04,7.5,0.2,57.7
2025-11-19,Z04,6.4,0.3,69.9
2025-11-20,Z04,11.7,0.1,61.2
2025-11-21,Z04,6.7,2.8,57.9
2025-11-22,Z04,6.3,4.8,54.0
2025-11-23,Z04,5.9,4.0,71.1
2025-11-24,Z04,9.9,0.4,59.2
2025-11-25,Z04,3.7,0.6,72.5
2025-11-26,Z04,7.1,1.1,64.4
2025-11-27,Z04,5.9,4.3,63.3
2025-11-28,Z04,3.7,2.0,63.7
2025-11-29,Z04,4.6,2.0,74.1
2025-11-30,Z04,6.6,0.7,52.3
2025-12-01,Z04,4.3,0.3,64.6
2025-12-02,Z04,6.2,0.7,62.4
2025-12-03,Z04,8.7,1.9,62.9
2025-12-04,Z04,5.8,3.5,64.9
2025-12-05,Z04,2.8,7.2,63.0
2025-12-06,Z04,3.8,7.9,65.5
2025-12-07,Z04,4.7,10.1,64.6
2025-12-08,Z04,4.5,5.2,58.4
2025-12-09,Z04,5.3,0.0,67.0
2025-12-10,Z04,5.5,2.1,68.9
2025-12-11,Z04,7.9,5.9,62.8
2025-12-12,Z04,4.7,32.2,75.0
2025-12-13,Z04,2.6,7.3,72.5
2025-12-14,Z04,6.6,8.5,70.3
2025-12-15,Z04,6.8,5.8,70.4
2025-12-16,Z04,4.8,19.1,66.5
2025-12-17,Z04,3.9,0.0,72.2
2025-12-18,Z04,5.4,9.8,74.6
2025-12-19,Z04,3.8,1.4,70.9
2025-12-20,Z04,0.4,2.3,64.2
2025-12-21,Z04,5.1,3.9,67.0
2025-12-22,Z04,5.6,1.2,70.2
2025-12-23,Z04,6.6,0.5,71.7
2025-12-24,Z04,2.6,0.8,67.2
2025-12-25,Z04,4.3,0.0,64.9
2025-12-26,Z04,4.3,10.3,75.8
2025-12-27,Z04,3.9,9.5,62.7
2025-12-28,Z04,3.9,0.9,63.4
2025-12-29,Z04,3.8,0.0,61.6
2025-12-30,Z04,4.0,10.3,63.7
2025-12-31,Z04,5.0,0.0,74.7
2023-01-01,Z05,9.6,1.6,69.4
2023-01-02,Z05,7.1,0.4,64.8
2023-01-03,Z05,8.1,1.2,66.7
2023-01-04,Z05,7.2,5.2,66.8
2023-01-05,Z05,5.0,7.1,70.5
2023-01-06,Z05,11.2,12.3,69.1
2023-01-07,Z05,9.6,3.1,71.7
2023-01-08,Z05,7.8,1.6,68.7
2023-01-09,Z05,5.6,5.5,66.4
2023-01-10,Z05,6.8,0.5,70.4
2023-01-11,Z05,5.9,0.0,64.9
2023-01-12,Z05,7.4,33.6,72.4
2023-01-13,Z05,7.8,17.9,68.2
2023-01-14,Z05,6.6,6.6,70.7
2023-01-15,Z05,4.6,2.3,70.8
2023-01-16,Z05,11.1,0.1,77.8
2023-01-17,Z05,7.7,8.9,71.7
2023-01-18,Z05,8.1,3.2,70.2
2023-01-19,Z05,6.6,0.3,66.4
2023-01-20,Z05,4.6,1.3,73.9
2023-01-21,Z05,7.3,0.6,68.6
2023-01-22,Z05,6.9,15.9,62.3
2023-01-23,Z05,8.8,0.4,69.0
2023-01-24,Z05,9.2,0.1,70.9
2023-01-25,Z05,9.0,7.8,65.9
2023-01-26,Z05,9.4,0.2,69.4
2023-01-27,Z05,11.0,11.0,69.6
2023-01-28,Z05,8.5,3.9,69.7
2023-01-29,Z05,9.8,12.7,76.2
2023-01-30,Z05,8.8,0.2,63.4
2023-01-31,Z05,4.5,32.0,80.1
2023-02-01,Z05,7.8,2.2,69.8
2023-02-02,Z05,6.6,1.5,72.8
2023-02-03,Z05,8.6,0.8,70.5
2023-02-04,Z05,6.8,1.0,61.2
2023-02-05,Z05,9.4,1.9,64.5
2023-02-06,Z05,10.2,2.1,67.1
2023-02-07,Z05,10.7,0.0,74.7
2023-02-08,Z05,11.5,2.3,62.7
2023-02-09,Z05,5.7,2.2,65.3
2023-02-10,Z05,6.7,6.5,70.3
2023-02-11,Z05,14.2,1.0,71.8
2023-02-12,Z05,10.8,10.1,71.6
2023-02-13,Z05,9.5,0.2,64.4
2023-02-14,Z05,9.3,3.3,61.2
2023-02-15,Z05,9.2,23.1,71.8
2023-02-16,Z05,6.0,0.1,76.2
2023-02-17,Z05,8.2,8.1,67.2
2023-02-18,Z05,9.5,0.0,63.1
2023-02-19,Z05,8.5,4.9,66.6
2023-02-20,Z05,8.9,1.3,70.6
2023-02-21,Z05,14.7,0.1,67.4
2023-02-22,Z05,9.8,0.2,75.5
2023-02-23,Z05,10.8,0.0,72.9
2023-02-24,Z05,10.9,1.2,69.1
2023-02-25,Z05,11.7,3.1,58.3
2023-02-26,Z05,9.9,2.1,64.5
2023-02-27,Z05,13.1,2.8,65.1
2023-02-28,Z05,11.8,15.5,63.9
2023-03-01,Z05,8.9,3.5,68.5
2023-03-02,Z05,11.1,23.1,68.5
2023-03-03,Z05,11.2,12.6,58.9
2023-03-04,Z05,11.2,0.7,71.1
2023-03-05,Z05,12.7,0.5,67.0
2023-03-06,Z05,13.1,20.7,68.6
2023-03-07,Z05,13.0,2.2,70.3
2023-03-08,Z05,12.9,3.4,62.6
2023-03-09,Z05,12.6,4.6,72.6
2023-03-10,Z05,8.7,0.0,65.4
2023-03-11,Z05,14.1,33.6,73.5
2023-03-12,Z05,13.8,2.5,61.3
2023-03-13,Z05,11.3,15.6,72.8
2023-03-14,Z05,13.7,4.7,60.9
2023-03-15,Z05,14.6,0.1,78.0
2023-03-16,Z05,15.7,2.4,60.3
2023-03-17,Z05,14.7,2.4,70.1
2023-03-18,Z05,14.5,0.0,62.8
2023-03-19,Z05,15.8,6.2,68.0
2023-03-20,Z05,13.7,0.0,64.0
2023-03-21,Z05,15.2,1.1,58.6
2023-03-22,Z05,13.5,3.6,49.8
2023-03-23,Z05,16.8,1.9,76.1
2023-03-24,Z05,12.1,0.8,63.8
2023-03-25,Z05,16.6,4.1,48.5
2023-03-26,Z05,15.4,0.8,64.5
2023-03-27,Z05,17.3,0.5,66.2
2023-03-28,Z05,14.3,9.3,58.9
2023-03-29,Z05,16.1,1.1,58.8
2023-03-30,Z05,16.2,0.0,62.0
2023-03-31,Z05,17.1,2.2,67.9
2023-04-01,Z05,14.6,14.5,62.1
2023-04-02,Z05,17.8,2.8,68.7
2023-04-03,Z05,13.5,2.7,66.8
2023-04-04,Z05,15.8,2.0,59.8
2023-04-05,Z05,14.4,0.0,52.8
2023-04-06,Z05,18.9,3.0,59.3
2023-04-07,Z05,18.3,0.6,62.8
2023-04-08,Z05,18.6,3.5,60.2
2023-04-09,Z05,20.6,1.1,62.9
2023-04-10,Z05,17.6,16.3,63.8
2023-04-11,Z05,19.5,15.3,61.9
2023-04-12,Z05,18.7,2.1,57.6
2023-04-13,Z05,18.6,3.3,61.3
2023-04-14,Z05,21.3,17.1,69.6
2023-04-15,Z05,22.9,9.3,50.8
2023-04-16,Z05,18.5,1.5,60.4
2023-04-17,Z05,21.0,5.4,66.9
2023-04-18,Z05,20.3,1.1,51.6
2023-04-19,Z05,20.5,0.5,62.2
2023-04-20,Z05,20.5,0.3,62.6
2023-04-21,Z05,19.6,1.9,49.3
2023-04-22,Z05,14.0,1.1,60.0
2023-04-23,Z05,23.4,32.5,54.8
2023-04-24,Z05,19.5,5.7,55.6
2023-04-25,Z05,20.5,6.7,54.0
2023-04-26,Z05,20.8,1.2,62.0
2023-04-27,Z05,19.9,0.6,54.6
2023-04-28,Z05,22.0,0.1,52.6
2023-04-29,Z05,21.6,0.2,52.4
2023-04-30,Z05,20.6,4.4,52.6
2023-05-01,Z05,22.3,2.4,48.7
2023-05-02,Z05,22.2,0.6,51.5
2023-05-03,Z05,24.1,1.7,54.2
2023-05-04,Z05,20.2,0.0,55.3
2023-05-05,Z05,21.3,9.2,59.1
2023-05-06,Z05,24.2,9.8,54.0
2023-05-07,Z05,21.9,0.1,50.2
2023-05-08,Z05,21.6,5.0,47.2
2023-05-09,Z05,22.4,0.4,53.5
2023-05-10,Z05,23.4,9.5,51.2
2023-05-11,Z05,23.6,8.2,51.1
2023-05-12,Z05,23.5,4.2,52.6
2023-05-13,Z05,22.2,4.3,53.6
2023-05-14,Z05,25.6,1.7,52.1
2023-05-15,Z05,26.8,2.0,49.7
2023-05-16,Z05,21.1,0.3,46.3
2023-05-17,Z05,21.9,2.5,47.0
2023-05-18,Z05,26.7,7.5,54.1
2023-05-19,Z05,27.8,0.0,47.5
2023-05-20,Z05,21.3,2.8,42.6
2023-05-21,Z05,26.8,1.2,54.9
2023-05-22,Z05,28.4,0.0,44.1
2023-05-23,Z05,24.0,0.2,48.8
2023-05-24,Z05,28.6,1.9,50.8
2023-05-25,Z05,25.5,0.0,48.2
2023-05-26,Z05,26.6,2.2,35.5
2023-05-27,Z05,24.8,0.1,49.7
2023-05-28,Z05,28.1,1.5,54.1
2023-05-29,Z05,27.9,2.1,51.2
2023-05-30,Z05,29.6,1.1,36.4
2023-05-31,Z05,29.2,2.4,57.5
2023-06-01,Z05,26.7,0.9,40.0
2023-06-02,Z05,32.5,3.3,41.0
2023-06-03,Z05,29.4,0.5,50.1
2023-06-04,Z05,28.1,0.5,48.2
2023-06-05,Z05,25.4,0.1,46.2
2023-06-06,Z05,24.6,0.0,42.7
2023-06-07,Z05,24.8,3.3,52.0
2023-06-08,Z05,25.8,5.9,45.0
2023-06-09,Z05,30.1,0.2,37.1
2023-06-10,Z05,28.6,0.6,50.9
2023-06-11,Z05,26.7,1.7,45.7
2023-06-12,Z05,27.6,0.1,50.0
2023-06-13,Z05,27.5,0.5,47.1
2023-06-14,Z05,29.5,1.8,56.0
2023-06-15,Z05,26.6,1.7,42.3
2023-06-16,Z05,28.9,0.0,43.8
2023-06-17,Z05,28.8,0.1,47.1
2023-06-18,Z05,26.8,0.3,41.9
2023-06-19,Z05,31.3,0.0,47.2
2023-06-20,Z05,28.0,0.0,28.3
2023-06-21,Z05,26.8,0.2,42.5
2023-06-22,Z05,30.2,0.1,42.2
2023-06-23,Z05,28.8,0.2,41.9
2023-06-24,Z05,29.5,0.5,38.1
2023-06-25,Z05,26.7,6.4,46.9
2023-06-26,Z05,30.3,0.1,39.7
2023-06-27,Z05,32.8,0.3,43.1
2023-06-28,Z05,26.7,0.0,41.7
2023-06-29,Z05,29.6,0.3,44.3
2023-06-30,Z05,27.6,0.3,48.8
2023-07-01,Z05,33.9,1.4,42.5
2023-07-02,Z05,31.3,3.5,45.7
2023-07-03,Z05,29.6,1.1,42.1
2023-07-04,Z05,26.9,1.1,38.7
2023-07-05,Z05,27.3,0.0,40.4
2023-07-06,Z05,30.5,1.9,39.6
2023-07-07,Z05,26.7,0.0,43.8
2023-07-08,Z05,26.8,3.5,41.4
2023-07-09,Z05,29.2,1.6,36.8
2023-07-10,Z05,29.4,2.3,39.6
2023-07-11,Z05,29.9,0.3,33.0
2023-07-12,Z05,28.4,0.0,39.6
2023-07-13,Z05,30.8,0.4,40.5
2023-07-14,Z05,27.6,0.0,49.5
2023-07-15,Z05,30.3,0.4,47.1
2023-07-16,Z05,29.5,4.4,35.1
